genome start end	
2747843140 2750952661 2750957656
2751185235 2751355563 2751360319
2568526199 2569206618 2569211126
2636415734 2637788929 2637793620
2657245070 2657969400 2657974299
2574180167 2575833331 2575841995
2718218281 2720811727 2720816228
2718217912 2719307114 2719311841
2645727518 2645804499 2645809043
2747842907 2749836634 2749841443
2671180337 2672361006 2672365920
2582580899 2583830594 2583835071
2565956810 2567206256 2567210681
2541047631 2543713920 2543718530
2663763459 2667119228 2667124096
2534681872 2535796789 2535801917
2690315730 2690885265 2690890156
2690315717 2690835985 2690840647
2724679281 2726208192 2726212903
2747842956 2750069534 2750074276
2747843115 2750828963 2750833949
2667528085 2670727934 2670732920
2657245475 2659125637 2659130533
2582580932 2583985919 2583990704
2657245003 2657700726 2657705322
2588253812 2588822121 2588827106
2747842803 2749339394 2749344139
2541047677 2543927309 2543931889
2747842883 2749722015 2749726790
2541047648 2543792299 2543796870
2667527899 2669939373 2669944331
2718218107 2720115760 2720120268
2667527576 2668635240 2668640151
2751185205 2751207769 2751212766
2657245057 2657916148 2657920934
2609460348 2612535829 2612540434
2744055228 2747536904 2747541636
2740892413 2743331413 2743335965
2700989340 2702226234 2702231126
2660238169 2661289767 2661294658
2751185325 2751793800 2751798908
2724679275 2726180690 2726185362
2663763023 2665340725 2665345749
2747842573 2748233238 2748237988
2541047622 2543672770 2543677368
2747842816 2749401758 2749406499
2645727998 2647872180 2647876651
642979343 643227710 643235160
2751185250 2751426579 2751431186
2747842835 2749492580 2749497323
2681813095 2682843613 2682848652
2693429736 2694433955 2694438947
2728369588 2730927284 2730931888
2747842751 2749091814 2749096565
2731957946 2733883396 2733888207
2511231218 2512021539 2512026220
2582580887 2583775035 2583779350
2654587843 2655977051 2655981565
2657244930 2657419581 2657424574
2690315990 2691793170 2691798074
2747842838 2749506860 2749511705
2751185383 2752075937 2752080681
2600255182 2601225709 2601230275
2695420841 2697698266 2697703068
2690316178 2692572723 2692577612
2747843101 2750762204 2750766981
2744055213 2747465553 2747470313
2609460031 2611135278 2611140141
2744055006 2746519081 2746523868
2529292937 2530591921 2530596368
2751185361 2751969828 2751974683
2529292935 2530583019 2530587462
2574179975 2575177943 2575182519
2663763537 2667418123 2667422996
2744054643 2745117457 2745122054
2747842745 2749062867 2749067798
2695420563 2696533683 2696538582
2541047666 2543874961 2543879526
2671180388 2672566811 2672571702
2634166408 2635554799 2635559701
2681813246 2683479110 2683484009
2747842608 2748402336 2748407085
2541047610 2543617883 2543622420
2693429630 2693970994 2693975954
2645727792 2646990075 2646994594
2747842650 2748603524 2748608254
2558860471 2560000221 2560005039
2695420766 2697391060 2697395966
2747843134 2750922672 2750927661
2747842959 2750083775 2750088480
2579778697 2580599257 2580604308
2751185243 2751393291 2751398149
2654587853 2656019950 2656024458
2747842936 2749974271 2749979106
2751185247 2751412286 2751417055
2654587803 2655840588 2655845102
2751185212 2751242743 2751247742
2744055234 2747565640 2747570503
2747842976 2750166158 2750171057
2657245532 2659358771 2659364039
2747842734 2749009156 2749014163
2751185295 2751643525 2751648508
2681813089 2682814093 2682819002
2657245644 2659791350 2659796327
2744055184 2747327445 2747332211
2645727526 2645838190 2645842692
2627853877 2629338594 2629343330
2639762810 2640797694 2640802419
2657244957 2657518647 2657523502
2690315964 2691692141 2691697131
2695420731 2697239294 2697244367
2747843107 2750790857 2750795640
2751185346 2751897585 2751902572
2671180891 2674618829 2674623686
2706794615 2707666120 2707670903
2651869771 2652770591 2652775310
2660238588 2662987020 2662991597
2648501795 2651292057 2651296689
2602041612 2602383447 2602388071
2548877053 2550964156 2550968806
2721755774 2723922094 2723926647
2751185368 2752003435 2752008176
2706794613 2707656355 2707661353
2562617119 2563098793 2563103603
2690316228 2692777117 2692782039
2648501269 2649231106 2649235622
2558860454 2559921758 2559926554
2747843094 2750728706 2750733493
2721755700 2723632389 2723636955
2747843004 2750300106 2750304867
2744055264 2747709533 2747714398
2574180076 2575525810 2575530207
2671181045 2675258823 2675263244
2747842787 2749263040 2749267767
2744054670 2745222304 2745227043
2648501386 2649712381 2649717046
2747842596 2748344644 2748349483
2747842708 2748881167 2748885910
2534681873 2535801922 2535807155
2747842685 2748769352 2748774098
2713897293 2716396372 2716401106
2619619075 2620585155 2620589824
2744055273 2747752718 2747757566
2667527886 2669881596 2669886474
2747843128 2750892965 2750897956
2660238216 2661477031 2661482016
2747843026 2750404756 2750409510
2588253830 2588907969 2588912651
2660238410 2662288162 2662293057
641736234 641855948 641861580
2695420496 2696247891 2696252795
2663762821 2664522815 2664527809
2747843146 2750982648 2750987520
2639763134 2642124659 2642129777
2660238289 2661778454 2661783377
2747843118 2750843942 2750848927
2747842695 2748817380 2748822369
2744055129 2747064359 2747069193
2639762922 2641276496 2641280991
2747842924 2749917438 2749922044
2747843060 2750566348 2750571082
2600255213 2601370329 2601374987
2654587865 2656066688 2656071146
2747842862 2749621910 2749626646
2747843046 2750499849 2750504601
2639763111 2642028686 2642033439
2619619078 2620598706 2620603268
2747842711 2748895653 2748900639
2554235325 2555636665 2555641601
2531839625 2534226388 2534230893
2663762816 2664499092 2664503985
2667528103 2670811560 2670816467
2537562170 2540031044 2540035481
2671180688 2673794732 2673799476
2639762953 2641398056 2641402629
2619619292 2621262347 2621266779
2747842939 2749988698 2749993505
2744055106 2746953676 2746958438
2747843019 2750371461 2750376215
2747842612 2748421350 2748426235
2667527833 2669663637 2669668661
2747842658 2748641445 2748646172
2747842622 2748469318 2748474058
2687453462 2688882185 2688887164
2721755470 2722660689 2722665346
2721755509 2722818148 2722822651
2639762919 2641264793 2641269539
2724679260 2726110354 2726115153
2660238034 2660756434 2660761513
2751185282 2751579351 2751584130
2747843014 2750347691 2750352447
2747842946 2750022058 2750026810
2747842763 2749148971 2749153669
2657245121 2658166798 2658171904
2718217941 2719446947 2719451449
2751185352 2751926827 2751931578
2744055245 2747618555 2747623315
643348573 643358487 643362526
2744055210 2747451333 2747456045
2744055154 2747183872 2747188616
2724679035 2725174858 2725179867
2747842846 2749545306 2749550174
2751185298 2751658502 2751663490
2751185278 2751560129 2751564865
2657245018 2657761948 2657766845
2724679324 2726411163 2726415945
2747842754 2749106098 2749110843
2636415881 2638400969 2638405623
2747842578 2748257744 2748262740
2667528071 2670666543 2670671458
2724679311 2726347361 2726352362
2663763330 2666594143 2666599154
2579778527 2579879734 2579884399
2630968785 2633242289 2633246901
2747842949 2750036310 2750041057
2681813373 2683981521 2683986301
2751185274 2751540703 2751545517
2747842793 2749291805 2749296556
2654587849 2656002040 2656006442
2728369154 2729410700 2729415290
2724679263 2726124517 2726128902
2695420561 2696527526 2696532308
2706794577 2707493293 2707498260
2588253827 2588894594 2588898753
2671181153 2675731792 2675737091
2718218374 2721201836 2721206352
2751185301 2751673466 2751678589
2721755469 2722656183 2722660686
2588253803 2588779299 2588784284
2630968409 2631689878 2631694584
2681813092 2682828799 2682833698
651053065 651162692 651167353
2537561600 2537923552 2537928223
2747843131 2750907940 2750912689
2537561785 2538613275 2538617966
2684622651 2685234252 2685238973
2751185337 2751852938 2751857931
2757320578 2758378285 2758383052
2751185317 2751753416 2751758515
2747843099 2750752640 2750757422
2747843121 2750858676 2750863464
2747842966 2750117890 2750122764
2602041607 2602369172 2602374009
2663763350 2666674290 2666679177
2698536436 2699090697 2699095528
2541047627 2543695648 2543700244
2718217938 2719435115 2719439621
2747843021 2750380970 2750385732
2747842626 2748488287 2748493044
2588253820 2588860974 2588865701
2744055252 2747651966 2747656699
2600255208 2601347186 2601351869
2636415738 2637806610 2637811241
2744055140 2747117161 2747121927
2744055014 2746557441 2746562200
2695420559 2696518422 2696523325
2541047468 2543119230 2543124163
2660238184 2661334965 2661339773
2519899725 2520760661 2520765110
2648501694 2650900336 2650904884
2681813370 2683966990 2683971991
2558860459 2559945168 2559949756
2639762794 2640737007 2640742323
2721755447 2722578981 2722583491
2639762906 2641206808 2641211643
2751185253 2751440676 2751445442
2744055134 2747088515 2747093288
2660238164 2661272472 2661277326
2534681621 2534757035 2534761480
2747842600 2748363758 2748368512
2600255187 2601250093 2601254592
2617271232 2619195927 2619200448
2660238197 2661391016 2661395938
2747842856 2749593104 2749597842
2693429559 2693672609 2693677428
2724679308 2726332354 2726337382
2600255164 2601144104 2601148649
2504756085 2505087612 2505092594
2648501908 2651766754 2651771425
2600255167 2601157558 2601161983
2645727581 2646086833 2646091358
2627854028 2629927446 2629932312
2690315851 2691305823 2691310425
2600255233 2601462084 2601466723
2718217935 2719423514 2719428023
2671180855 2674470593 2674475647
2639763095 2641972447 2641976986
2747843085 2750685797 2750690527
2757320581 2758392848 2758398025
2663763096 2665615469 2665620511
2579779060 2582110578 2582115057
2721755534 2722932572 2722937073
2660238253 2661630126 2661635038
2667527617 2668807288 2668812212
2718218113 2720143028 2720147605
2695420802 2697542375 2697547144
2554235427 2555944248 2555948989
2700989216 2701753719 2701758598
2579779080 2582198984 2582203604
2667527948 2670138846 2670143745
2541047670 2543893705 2543898314
2747842952 2750050551 2750055298
2558860436 2559837858 2559842737
2636415526 2636928212 2636932864
2558860448 2559893893 2559898620
2671180801 2674232735 2674237525
2747842771 2749186881 2749191584
2600255204 2601328713 2601333528
2721755533 2722928066 2722932570
2660238373 2662139112 2662144192
2747842554 2748142021 2748146764
2541047644 2543774083 2543778618
2718217828 2718958912 2718963753
2671180744 2674017360 2674022265
2663762843 2664622487 2664627398
2681813456 2684194241 2684199198
2654587573 2654921090 2654925498
2695420592 2696660677 2696665522
2747842772 2749191585 2749196345
2654587556 2654848140 2654852825
2588253808 2588803277 2588807914
2693429594 2693824936 2693829835
2751185223 2751297476 2751302473
641736111 642155520 642161226
2744054867 2745931346 2745936099
2657245632 2659740346 2659745239
2531839376 2533295498 2533299953
2541047640 2543755171 2543759715
2718218339 2721045858 2721050359
2548877046 2550927953 2550932594
2663762930 2664981674 2664986572
2671181066 2675348403 2675353303
2747842867 2749645786 2749650526
2751185356 2751945899 2751950683
2648501141 2648674041 2648679012
2747842604 2748383295 2748388049
2558860470 2559995556 2560000219
2747843138 2750942648 2750947673
2747842851 2749569148 2749573985
2744055168 2747250908 2747255753
2639762915 2641248661 2641253206
2747842919 2749893836 2749898608
2541047614 2543636180 2543640766
2681813247 2683484010 2683488915
2551306176 2552175622 2552180286
2744055158 2747202881 2747207634
2654587814 2655871887 2655876359
2534681711 2535157203 2535161490
2600255177 2601203107 2601207721
2529293085 2531176406 2531181158
2571042895 2574074846 2574079589
2541047635 2543732281 2543736862
2747842942 2750002969 2750007783
2636415787 2638013113 2638017810
2747842895 2749779449 2749784224
2747842726 2748969484 2748974478
2700989142 2701488557 2701493439
2588253816 2588841767 2588846605
2545824517 2545879840 2545884789
2744055224 2747517861 2747522642
2747842877 2749693465 2749698235
2721755630 2723331246 2723335749
2534682334 2537423215 2537427982
2718218301 2720888439 2720893287
2744055019 2746581290 2746586045
2558860465 2559972453 2559977024
2751185309 2751713432 2751718420
2718218380 2721229529 2721234032
2687453233 2687974814 2687979482
2747842691 2748798029 2748802905
2531839385 2533336608 2533341242
2747842812 2749382688 2749387464
2657245157 2658298914 2658303795
2600255194 2601283156 2601287633
2558309073 2558579784 2558584326
2690316130 2692359319 2692364200
2744055120 2747020560 2747025347
2574179821 2574644389 2574648976
2751185316 2751748307 2751753415
2744055194 2747375059 2747379804
2657245158 2658303796 2658308655
2663763438 2667021349 2667026342
2600255160 2601125707 2601130178
2744055012 2746547932 2746552691
2747843151 2751007347 2751012339
2713896813 2714378853 2714383641
2681813067 2682740229 2682745215
2690315991 2691798075 2691802952
2724679305 2726317799 2726322795
2597490089 2598252904 2598257497
2681813096 2682848660 2682853498
2706794622 2707696305 2707701051
2713896951 2714986109 2714990861
2693429600 2693847422 2693852249
2718218362 2721138858 2721143359
2713896916 2714852190 2714856890
2721755769 2723898754 2723903307
2663763005 2665272038 2665276959
2718218083 2720009962 2720014555
2747842837 2749502094 2749506859
2744055087 2746862449 2746867199
2695420834 2697672203 2697677079
2645727732 2646730385 2646735357
2600255184 2601235083 2601240220
2744055122 2747030056 2747034929
2579779092 2582257064 2582261562
2684623218 2687228940 2687233983
2747842853 2749578890 2749583625
2554235429 2555954110 2555958722
2600255197 2601296487 2601301066
2747842653 2748617717 2748622424
2718218214 2720545566 2720550072
2636415570 2637098468 2637103217
2558860365 2559641059 2559645353
2706794547 2707343113 2707347606
2541047603 2543585920 2543590505
2582580881 2583746420 2583750999
2724679304 2726313022 2726317798
2731957933 2733821110 2733826025
2744055116 2747001504 2747006273
2690316265 2692940632 2692945504
2747843119 2750848928 2750853682
2675903517 2678271118 2678275983
2695420387 2695775342 2695780463
2747842767 2749167922 2749172649
2588253818 2588851449 2588856203
2663762963 2665102237 2665107185
2721755748 2723815567 2723820162
2718217891 2719211746 2719216248
2747843123 2750868225 2750873213
2693429653 2694076576 2694081485
2645727735 2646744093 2646748670
2648501289 2649310527 2649315003
2636415429 2636542750 2636547469
2617271032 2618535316 2618539954
2663762842 2664617566 2664622486
2747842871 2749664783 2749669663
2541047471 2543134265 2543139408
2744055162 2747221992 2747226752
2551306400 2552934028 2552938573
2671180320 2672291624 2672296504
2576861371 2578164319 2578169281
2600255179 2601212157 2601216636
2541047650 2543801423 2543806003
2660238014 2660677663 2660682325
2541047611 2543622423 2543626973
2747842583 2748281788 2748286672
2630968513 2632100124 2632104804
2706794603 2707608057 2707612844
645058837 645283198 645287798
2639762980 2641503544 2641508288
2747842759 2749129918 2749134659
2713897292 2716391350 2716396371
2718218312 2720933668 2720938171
2724679316 2726372092 2726377084
2747843133 2750917682 2750922670
2751185376 2752041835 2752046631
2747842921 2749903372 2749907949
2747843084 2750681014 2750685796
2671180786 2674178584 2674183496
2574179853 2574764618 2574769194
2529292936 2530587463 2530591920
2747842915 2749874706 2749879465
2660238222 2661503078 2661508055
2529292934 2530578577 2530583017
2744055143 2747131135 2747136047
2663763113 2665685665 2665690345
2724679506 2727061154 2727065922
2562617123 2563118222 2563123011
2519899728 2520774182 2520778722
2663763153 2665859347 2665864345
2695420824 2697631219 2697636099
2747842813 2749387465 2749392237
2747842998 2750271159 2750275996
2718217769 2718775079 2718779580
2529293124 2531296504 2531300929
2744055280 2747786856 2747791634
2700989223 2701780765 2701785517
2588253811 2588817319 2588822120
2671180729 2673961787 2673966687
2718217939 2719439623 2719444126
2529292964 2530674379 2530679793
2671180321 2672296505 2672301202
2747843042 2750480846 2750485599
2751185236 2751360321 2751365059
637000255 637210756 640734223
2747842798 2749315524 2749320266
2695420703 2697126410 2697131317
2747842646 2748584207 2748588933
2751185228 2751322096 2751326863
2568526730 2570961651 2570966539
2630968688 2632836047 2632840639
2534681867 2535770072 2535775638
2663763321 2666553398 2666558240
2747842903 2749817591 2749822325
2562617075 2562907905 2562912674
2751185225 2751307345 2751312336
2574180406 2576692647 2576697224
2630968936 2633843853 2633849000
2751185290 2751618561 2751623550
2571042867 2573979176 2573984140
2667528099 2670795059 2670799945
2671180947 2674860382 2674865167
2681813368 2683957363 2683962154
2554235342 2555673139 2555677620
2747842629 2748503039 2748507782
2541047618 2543654507 2543659096
2747843038 2750461820 2750466572
2541047664 2543865715 2543870320
2747842728 2748979349 2748984344
2744055256 2747670958 2747675708
2751185257 2751459724 2751464312
2744055139 2747112303 2747117155
2597490160 2598541112 2598545806
2734482008 2735007482 2735013949
2561511177 2562355885 2562360786
2690315706 2690796471 2690801143
2721755698 2723621152 2723625720
2654587857 2656031142 2656035706
2537561641 2538074206 2538078996
2541047659 2543842684 2543847271
2747842747 2749072615 2749077360
2600255218 2601393494 2601398198
2690316139 2692397336 2692402239
2744055148 2747155308 2747160160
2663762902 2664875661 2664880355
2751185260 2751473975 2751478721
2582580898 2583825962 2583830593
2627854243 2630777279 2630782047
2747842773 2749196346 2749201221
2537561637 2538055246 2538059871
2747842556 2748151541 2748156285
2541047637 2543741443 2543746034
2700989214 2701743826 2701748746
2667527678 2669028946 2669033829
2630968844 2633464601 2633468911
2747842957 2750074279 2750079026
2645727569 2646027153 2646032120
2747843097 2750743069 2750747853
2718218159 2720341794 2720346263
2718217826 2718952450 2718956951
2600255230 2601446928 2601451641
2698536593 2699713198 2699718050
2558860461 2559954371 2559958954
2747842605 2748388051 2748392819
2558860437 2559842738 2559847287
2541047647 2543787738 2543792297
2718218280 2720807222 2720811725
2747843043 2750485601 2750490348
2588253806 2588793712 2588798568
2571042025 2571153033 2571157427
2747843089 2750704847 2750709627
2660238663 2663280867 2663285792
2747843053 2750533117 2750537843
637000253 637403849 640731919
2751185300 2751668474 2751673465
2571042416 2572461581 2572466193
2648501104 2648516298 2648521145
2751185358 2751955380 2751960347
2663763225 2666161359 2666165999
2744055225 2747522644 2747527425
2630968509 2632080812 2632085405
2747842911 2749855681 2749860447
2531839379 2533309230 2533313724
2541047625 2543686561 2543691107
2731957947 2733888208 2733892841
2651869722 2652556402 2652560970
2728369589 2730931889 2730936143
2747842705 2748866431 2748871180
2600255214 2601374988 2601379594
2718218082 2720005456 2720009960
2747842620 2748459864 2748464553
2718217958 2719512326 2719516891
2747842673 2748712404 2748717015
2706794517 2707155398 2707160204
2747842660 2748650896 2748655670
2651869813 2652948667 2652953561
2574180307 2576343368 2576347946
2654587866 2656071148 2656075602
2663763495 2667269645 2667274866
2740892414 2743335969 2743340396
2706794550 2707356410 2707360812
2648501353 2649570833 2649575312
2600255222 2601411973 2601416584
2718218110 2720129345 2720133912
2671180718 2673917702 2673922448
2718218371 2721188313 2721192819
2747843148 2750992510 2750997499
2700989181 2701627619 2701632534
2751185239 2751374430 2751379040
2751185328 2751809109 2751813858
2744055156 2747193378 2747198136
2684622681 2685350371 2685355370
2744055170 2747260528 2747265309
2747843001 2750285610 2750290398
2751185312 2751728506 2751733227
2747842584 2748286674 2748291624
2660238027 2660733097 2660737971
2747842764 2749153670 2749158423
2588253914 2589227652 2589232622
2747842609 2748407087 2748411858
2695420621 2696790934 2696795682
2565956774 2567038875 2567043497
2744055192 2747365402 2747370165
2751185334 2751837973 2751842972
2537562169 2540026572 2540031043
2718217858 2719077893 2719082398
2627853802 2629032081 2629036610
2751185384 2752080682 2752085406
2654587844 2655981566 2655986070
2636415420 2636498761 2636503480
2747842680 2748745463 2748750339
642979348 643259327 643266135
2747843102 2750766982 2750771716
2630968329 2631355163 2631359794
2744055229 2747541637 2747546514
2579778758 2580870724 2580875177
2681813245 2683474330 2683479108
2747843049 2750514110 2750518862
2582580762 2583242109 2583246814
2693429735 2694429041 2694433948
2747842990 2750232877 2750237761
2724679262 2726119785 2726124516
2747842841 2749521345 2749526092
2579778924 2581566548 2581571434
2627854268 2630855553 2630860146
2558860456 2559931397 2559935987
2588253826 2588889797 2588894589
2751185273 2751535922 2751540702
2554235145 2554875244 2554880575
2568526146 2569036234 2569040992
2663763336 2666620608 2666625461
2600255172 2601180119 2601184772
2695420884 2697894224 2697899005
2700989210 2701724045 2701728965
2747842898 2749793712 2749798461
2751185362 2751974684 2751979438
2687453586 2689372856 2689377512
2747842566 2748199381 2748204130
2667528040 2670544762 2670549888
2541047667 2543879527 2543884212
2747842575 2748242983 2748247977
2651869772 2652775313 2652780015
2706794605 2707617618 2707622382
2747842864 2749631555 2749636443
2681813371 2683971992 2683976775
2718217906 2719280890 2719285481
2579779134 2582430556 2582435496
2663763498 2667282446 2667287337
2698536613 2699793191 2699797978
2541047654 2543819768 2543824342
2588253834 2588926790 2588931549
2744055249 2747637572 2747642313
2731957937 2733840665 2733845368
2747843116 2750833950 2750838943
2663762895 2664845308 2664850228
2718217889 2719202727 2719207231
2718218210 2720532382 2720536886
2744055130 2747069194 2747073978
2747843069 2750609278 2750614058
2718218056 2719914610 2719919261
2747842624 2748478752 2748483519
2747842712 2748900641 2748905385
2747842698 2748832353 2748837096
2747842981 2750190045 2750194766
2636415722 2637727857 2637732408
2747843017 2750361963 2750366712
2721755473 2722672000 2722676707
2657245624 2659704373 2659709269
2744055204 2747422643 2747427383
2541047607 2543604132 2543608681
2724679265 2726134010 2726138828
2747842618 2748450337 2748455096
2747842744 2749057988 2749062862
2548877045 2550923381 2550927945
2747842558 2748161158 2748165900
2744055216 2747479827 2747484565
2744055098 2746915045 2746919785
2744055242 2747603969 2747608885
2718218177 2720408190 2720412693
2724679253 2726077900 2726082627
2747843028 2750414261 2750419013
2639762892 2641153480 2641158134
2645728077 2648214807 2648219273
2747842937 2749979107 2749983942
2537561788 2538627720 2538632339
2667527879 2669848683 2669853332
2630968606 2632485776 2632490597
2747842597 2748349484 2748354246
2558860427 2559795172 2559799982
2609459805 2610070706 2610075335
2695420530 2696405898 2696410819
2747842601 2748368513 2748373301
2744055272 2747747967 2747752717
2744055284 2747805946 2747810682
2541047621 2543668222 2543672766
2751185350 2751917059 2751921832
2548877055 2550970318 2550974961
2747842971 2750141986 2750146894
2747842790 2749277337 2749282253
2563367009 2565094383 2565099280
2519899615 2520351946 2520356531
2744055261 2747694778 2747699532
2751185372 2752022492 2752027319
2648501685 2650850985 2650855481
2534681871 2535791160 2535796787
2747842779 2749225082 2749229814
2747842782 2749239323 2749244060
2695420393 2695799987 2695804969
2667528019 2670454550 2670459488
2747843080 2750661979 2750666736
2721755629 2723326741 2723331244
2627854133 2630358803 2630363391
2751185320 2751768497 2751773486
2675903476 2678110658 2678115413
2747842781 2749234565 2749239322
2706794612 2707651366 2707656354
2744055239 2747589717 2747594485
2648501710 2650952235 2650956747
2648501477 2650067011 2650072090
2563366556 2563586060 2563590992
2747842562 2748180304 2748185067
2721755604 2723232453 2723236959
2751185216 2751262720 2751267714
2724679278 2726194591 2726199148
2660238218 2661487076 2661491708
2744055150 2747164911 2747169639
2751185341 2751872899 2751877887
2751185219 2751277729 2751282723
2687453198 2687837808 2687842462
2747842802 2749334515 2749339392
2744055187 2747341684 2747346467
2751185308 2751708299 2751713431
2541047676 2543922781 2543927308
2660238541 2662801598 2662806525
2744055220 2747498801 2747503572
2541047475 2543154820 2543159934
2568526229 2569309645 2569314994
2654587802 2655836075 2655840587
2728369341 2730061018 2730065956
2747842884 2749726791 2749731555
2747842979 2750180588 2750185303
2660238383 2662172924 2662177786
2744055279 2747782079 2747786855
2588253771 2588661374 2588666097
2675903466 2678070376 2678075120
2744055104 2746943684 2746948685
2554235136 2554831474 2554836324
2747842964 2750108094 2750113020
2660238017 2660688701 2660693588
2630968619 2632540667 2632545471
2693429648 2694051246 2694056225
2721755600 2723216062 2723220628
2554235366 2555750459 2555755127
2648501728 2651023503 2651028106
2724679282 2726212906 2726217565
2721755505 2722801977 2722806480
2534681712 2535161491 2535165907
2724679323 2726406372 2726411159
2534682004 2536292757 2536297586
2713896952 2714990863 2714995651
2724678949 2724752264 2724757433
2639762889 2641141999 2641146793
2529292939 2530600845 2530605285
2724679312 2726352363 2726357353
2541047615 2543640770 2543645315
2747842630 2748507784 2748512533
2747842569 2748213883 2748218881
2630968968 2633964337 2633969857
2747843137 2750937656 2750942647
2568526051 2568733001 2568737578
2747842874 2749679181 2749683918
2667528118 2670873300 2670878081
2718217894 2719223506 2719228009
2731957940 2733855123 2733859761
2600255188 2601254595 2601258979
2744055111 2746977476 2746982196
2747842579 2748262741 2748267508
2747842755 2749110844 2749115578
2693429631 2693975960 2693980807
2747843031 2750428533 2750433298
2648501481 2650085516 2650090489
2751185304 2751688559 2751693546
2690315729 2690880361 2690885264
2657245681 2659938671 2659943544
2747842863 2749626648 2749631554
2636415855 2638286461 2638291117
2747842667 2748684037 2748688797
2718217829 2718963756 2718968594
2751185204 2751202783 2751207768
2747842580 2748267510 2748272286
2718217772 2718788590 2718793099
2667527706 2669149311 2669154224
2751185369 2752008177 2752012868
2713896919 2714865910 2714870679
2639762874 2641075316 2641079824
2751185288 2751608590 2751613576
2663762968 2665125339 2665130156
2724679301 2726298674 2726303456
2541047626 2543691111 2543695643
2698536658 2699972457 2699977212
2627853816 2629087286 2629091885
2747843122 2750863470 2750868224
2744055209 2747446578 2747451331
2541047660 2543847274 2543851809
2531839382 2533322811 2533327335
2660238127 2661139003 2661143832
2603879885 2605144925 2605149638
2744055016 2746566948 2746571733
2645727895 2647441606 2647446075
2563367060 2565305621 2565310917
2744055013 2746552694 2746557435
2654587839 2655958967 2655963494
2551306053 2551538989 2551543977
2657245432 2658951654 2658956571
2751185389 2752104818 2752109690
2718217760 2718741858 2718746363
2721755537 2722946147 2722950658
651053064 651061804 651066780
2721755444 2722565462 2722569966
2657244963 2657544172 2657549025
2663763378 2666789938 2666794857
2588253906 2589187677 2589192209
2568526516 2570249127 2570253586
2747843093 2750723924 2750728705
2744055022 2746595677 2746600422
2747842832 2749478303 2749483059
2747842857 2749597843 2749602631
2751185252 2751436048 2751440675
2519899628 2520417385 2520421925
2744055217 2747484567 2747489292
2667527607 2668766692 2668771570
2757320579 2758383057 2758388011
2721755816 2724074448 2724078954
2537561601 2537928226 2537932723
2588253910 2589205284 2589209740
2667527867 2669802053 2669806919
2660238470 2662509055 2662513829
2636415512 2636871320 2636875921
2645727952 2647694300 2647699032
2700989342 2702236021 2702240940
642979345 643213716 643222373
2639762905 2641202117 2641206801
2579778567 2580049767 2580054564
2627854075 2630122406 2630127164
2534681622 2534761481 2534765634
2721755598 2723206956 2723211461
2639762976 2641489600 2641494141
2657245578 2659536163 2659541185
2747842811 2749377937 2749382687
2667527523 2668469943 2668474898
2630968817 2633359638 2633364288
2751185318 2751758516 2751763639
2747842801 2749329783 2749334513
2571042388 2572371894 2572376511
2747842625 2748483520 2748488284
2541047469 2543124167 2543129266
642979339 643254221 643259325
2534682110 2536624519 2536629295
2695420447 2696025398 2696030302
2551306178 2552188235 2552192878
2747842686 2748774099 2748778795
2663762605 2663783594 2663788589
2718218057 2719919262 2719923768
2630968857 2633513956 2633518292
2757320580 2758388012 2758392845
2747842953 2750055299 2750060050
2558860433 2559823074 2559827673
2713897296 2716410611 2716415339
2690316245 2692859188 2692864091
2562617120 2563103605 2563108409
2747842635 2748531644 2748536415
2562617118 2563093982 2563098790
2721755532 2722923560 2722928064
2721755593 2723180265 2723184831
2751185379 2752056404 2752061271
2718218418 2721379488 2721383989
2645727514 2645789370 2645793862
2554235428 2555948990 2555954100
2700989337 2702211689 2702216542
2751185207 2751217759 2751222764
2519899741 2520830976 2520835529
2600255207 2601342681 2601347185
2660238228 2661533390 2661538473
2630968445 2631827513 2631832248
2588253802 2588774788 2588779298
2571042407 2572431770 2572436060
2681813093 2682833700 2682838721
2747842647 2748588934 2748593880
2630968529 2632169097 2632173883
2747842709 2748885912 2748890905
2747842995 2750256878 2750261620
2657244989 2657650301 2657655013
2663762890 2664824642 2664829510
2534681784 2535474199 2535478967
2747843057 2750552093 2750556847
2747842969 2750132541 2750137329
2751185269 2751516821 2751521596
2660238522 2662728928 2662733706
2747842642 2748565186 2748569999
2744055125 2747044503 2747049500
2751185232 2751341171 2751345939
2747842925 2749922045 2749926768
2568526140 2569016717 2569021310
2747843147 2750987521 2750992509
2663763090 2665594212 2665599099
2721755683 2723553935 2723558438
2639762923 2641280995 2641285687
2671180817 2674298218 2674302908
2663762638 2663902828 2663907727
2602041634 2602444717 2602449737
2721755681 2723544927 2723549429
2747843025 2750400001 2750404755
642555159 642745051 642749780
2657245551 2659433526 2659438424
2576861073 2577138082 2577142766
2671180013 2671211884 2671216788
2541047643 2543768833 2543774081
2698536413 2698995460 2699000362
2582580895 2583811050 2583815809
2657245107 2658105729 2658110693
2751185222 2751292473 2751297475
2744055233 2747560902 2747565639
2695420417 2695908308 2695913217
2747842722 2748949928 2748954673
2667527864 2669793062 2669798180
2681812993 2682426061 2682430772
2751185221 2751287717 2751292471
2728369153 2729406005 2729410699
2751185294 2751638394 2751643524
2751185265 2751497799 2751502557
2558860442 2559866034 2559870366
2657245031 2657807975 2657813140
642979344 643222374 643227709
2690315702 2690783813 2690788692
